edge1_x,edge1_y,centerline1_x,centerline1_y,edge2_x,edge2_y,cumulative_distance
0.74234662823437092,-3.6255123756985244,1.0458500712749605,-3.7047573517700867,1.3369152000796984,-3.7635267924803015,6.041012588440398
0.7332321878838598,-3.6296439975194117,1.0373089103337902,-3.7099679016116429,1.328929938768312,-3.769551982238796,6.0510176501530664
0.72409475353956732,-3.6337245140771053,1.0287417904104192,-3.7151356589678741,1.320917523602696,-3.7755410149696127,6.0610227118657347
0.71493461174934592,-3.6377537974075382,1.0201489258997221,-3.7202604945140267,1.3128781182994973,-3.7814937682996179,6.0710277735784031
0.70575204977314809,-3.6417317211533069,1.0115305318408394,-3.7253422799994755,1.3048118871268486,-3.7874101205969692,6.0810328352910714
0.69654735557401792,-3.6456581605676321,1.0028868239117967,-3.7303808882509388,1.2967189949010123,-3.7932899509736036,6.0910378970037398
0.68732081780906162,-3.6495329925182709,0.99421801842410829,-3.7353761931756582,1.2885996069830128,-3.799133139287703,6.1010429587164081
0.67807272582039324,-3.6533560954913802,0.98552433231736114,-3.740328069764554,1.2804538892752573,-3.804939566146154,6.1110480204290765
0.66880336962606379,-3.6571273495953234,0.97680598315378875,-3.7452363940953557,1.2722820082181459,-3.8107091129069852,6.1210530821417457
0.65951303991096433,-3.6608466365644357,0.96806318911282419,-3.7501010433357007,1.2640841307866721,-3.8164416616817904,6.1310581438544141
0.65020202801771076,-3.6645138397627264,0.95929616898564307,-3.7549218957462092,1.2558604244870089,-3.8221370953381388,6.1410632055670824
0.64087062593750765,-3.6681288441875424,0.95050514216968496,-3.7596988306835311,1.2476110573530879,-3.8277952975019689,6.1510682672797516
0.63151912630099016,-3.6716915364731717,0.94169032866316438,-3.7644317286033657,1.2393361979431647,-3.8334161525599644,6.16107332899242
0.62214782236904953,-3.6752018048943982,0.93285194905956659,-3.7691204710634514,1.2310360153363753,-3.8389995456619177,6.1710783907050883
0.61275700802363453,-3.678659539370007,0.92399022454212443,-3.7737649407265312,1.2227106791292823,-3.8445453627230775,6.1810834524177567
0.60334697775853585,-3.6820646314662349,0.9151053768782853,-3.7783650213632889,1.2143603594324073,-3.850053490426478,6.1910885141304259
0.59391802667015203,-3.685416974400173,0.90619762841415985,-3.7829205978552585,1.205985226866757,-3.8555238162252561,6.2010935758430943
0.58447045044823254,-3.6887164630431126,0.89726720206896005,-3.7874315561977023,1.197585452560336,-3.8609562283449481,6.2110986375557626
0.57500454536660839,-3.6919629939238447,0.88831432132941746,-3.7918977835024679,1.189161208144651,-3.8663506157857785,6.221103699268431
0.56552060827389872,-3.6951564652319027,0.87933921024419259,-3.7963191680008093,1.1807126657512024,-3.8717068683249227,6.2311087609811002
0.55601893658420287,-3.6982967768207571,0.87034209341826663,-3.8006955990461879,1.1722399980079687,-3.8770248765187629,6.2411138226937686
0.54649982826777221,-3.7013838302109536,0.86132319600732288,-3.8050269671170378,1.1637433780358779,-3.8823045317051235,6.2511188844064369
0.53696358184166748,-3.7044175285932042,0.85228274371210944,-3.8093131638195086,1.1552229794452722,-3.8875457260054889,6.2611239461191053
0.52741049636039639,-3.7073977768314217,0.84322096277279213,-3.8135540818901776,1.1466789763323573,-3.8927483523272124,6.2711290078317745
0.5178408714065359,-3.710324481465701,0.83413807996329303,-3.8177496151987356,1.1381115432756486,-3.8979123043657,6.2811340695444429
0.50825500708133675,-3.7131975507152557,0.82503432258561593,-3.8218996587506386,1.1295208553324017,-3.9030374766065852,6.2911391312571112
0.49865320399531221,-3.7160168944812897,0.81590991846415628,-3.8260041086897405,1.1209070880350367,-3.9081237643278843,6.3011441929697796
0.48903576325881221,-3.7187824243498273,0.80676509594000112,-3.8300628623008883,1.1122704173875511,-3.9131710636021344,6.3111492546824488
0.47940298647257945,-3.7214940535944852,0.79760008386521386,-3.8340758180124954,1.1036110198619238,-3.9181792712985208,6.3211543163951172
0.46975517571829178,-3.724151697179189,0.78841511159710942,-3.8380428753990801,1.0949290723945084,-3.9231482850849808,6.3311593781077855
0.46009263354908908,-3.726755271760843,0.77921040899251126,-3.8419639351837818,1.0862247523824191,-3.9280780034302949,6.3411644398204539
0.45041566298008401,-3.7293046956919449,0.76998620640200088,-3.845838899240845,1.0774982376799049,-3.9329683256061645,6.3511695015331222
0.44072456747886157,-3.7317998890231427,0.76074273466415421,-3.8496676705980737,1.0687497065947176,-3.9378191516892658,6.3611745632457906
