edge1_x,edge1_y,centerline1_x,centerline1_y,edge2_x,edge2_y,centerline2_x,centerline2_y,edge3_x,edge3_y,road_centerline_x,road_centerline_y,intersection_border1_x,intersection_border1_y,intersection_border2_x,intersection_border2_y,centerpoint1_stop_x,centerpoint1_stop_y,centerpoint2_stop_x,centerpoint2_stop_y,cumulative_distance
2.827559081672901,-1.791129243782839,1.6508637424010821,-1.571303484930692,0.6419344583222567,-0.6392865123445866,-0.15878363858300676,0.5912157001660577,-1.0687624764841546,1.6864926738277082,0.6419344583222567,-0.6392865123445866,,,,,,,,,9.638919143448705
2.8369188792751365,-1.787582329332627,1.6606259620539683,-1.573513623191252,0.6492229645943433,-0.6461468376945484,-0.15171901594113094,0.584125035867452,-1.0597513076695468,1.6821354671690163,0.6492229645943433,-0.6461468376945484,,,,,,,,,9.648928458722771
2.8462288632454418,-1.7839067852692942,1.6703902454371504,-1.5757147976396266,0.6565245488629207,-0.6529932425485236,-0.14465439329925384,0.5770343715688451,-1.0507616264396331,1.6777342102104493,0.6565245488629207,-0.6529932425485236,,,,,,,,,9.658937774367482
2.8555362616708417,-1.7802245647676453,1.6801749635479326,-1.5778232816353368,0.6638395305482534,-0.6598253317325651,-0.13758977065737799,0.5699437072702395,-1.0417807279405447,1.673314948346633,0.6638395305482534,-0.6598253317325651,,,,,,,,,9.66894709055447
2.8648425513767966,-1.776539600515696,1.6899614284260696,-1.5799234663779889,0.6711682219401004,-0.6666427134157463,-0.13052514801550213,0.5628530429716339,-1.0328269518193929,1.6688410387717523,0.6711682219401004,-0.6666427134157463,,,,,,,,,9.678956406878088
2.874095206498647,-1.7727219066479285,1.6997659247566452,-1.5819379799598172,0.6785113026819639,-0.6734445939266569,-0.12346052537362504,0.5557623786730268,-1.0238791352702323,1.6643552147122307,0.6785113026819639,-0.6734445939266569,,,,,,,,,9.688965722613132
2.8833478616204977,-1.7689042127801609,1.7095735471743543,-1.5839368961334226,0.6858688760691392,-0.6802307942873983,-0.11639590273174918,0.5486717143744212,-1.0149589282045894,1.659814695008722,0.6858688760691392,-0.6802307942873983,,,,,,,,,9.69897503748655
2.892596225762304,-1.7650763321864984,1.7193971045726328,-1.585856305758897,0.6932411500307182,-0.6870010203449731,-0.1093312800898721,0.5415810500758143,-1.0060478079267503,1.655256469473605,0.6932411500307182,-0.6870010203449731,,,,,,,,,9.708984351376072
2.901791765339808,-1.7611230468248718,1.7292248488119326,-1.5877537155869879,0.7006284130750083,-0.6937548865898314,-0.10226665744799625,0.5344903857772086,-0.9971579929906886,1.6506567299511417,0.7006284130750083,-0.6937548865898314,,,,,,,,,9.718993664180442
2.9109873049173127,-1.7571697614632449,1.739066721522627,-1.5895768872229363,0.7080309462470026,-0.7004920110100299,-0.0952020348061204,0.527399721478603,-0.9882839559695388,1.6460267406233804,0.7080309462470026,-0.7004920110100299,,,,,,,,,9.729002975829419
